[2026-06-21 04:12:15.828] [INFO] Logger initialized
[2026-06-21 04:12:15.830] [EVT.ECO] Ecosystem created: 200x150, seed=42
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (968,2602)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (1080,2710)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (965,2678)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (1012,2645)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (975,2707)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (997,2815)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (963,2739)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (1010,2627)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (1065,2657)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (956,2648)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (1064,2733)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (1097,2603)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (911,2747)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (1114,2682)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (1108,2707)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (978,2909)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (950,2677)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (1033,2701)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (1016,2682)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (1028,2833)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (973,2678)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (882,2814)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (998,2607)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Pine at (1044,2710)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Mushroom at (4888,2528)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Mushroom at (5034,2559)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Mushroom at (4836,2487)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Mushroom at (5148,2615)
[2026-06-21 04:12:54.970] [EVT.SPAWN] Mushroom at (5035,2529)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (5002,2594)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (5036,2520)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (5086,2523)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (1074,2779)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (5087,2635)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (4929,2507)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (5079,2600)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (1119,2597)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (5110,2658)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Bush at (1795,871)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4153,1420)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4209,1634)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4127,1529)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4165,1468)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4083,1598)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (1069,2811)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Bush at (1697,802)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4145,1455)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4071,1641)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4189,1541)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Bush at (1783,827)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4104,1516)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4234,1376)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4154,1554)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Plant at (1202,573)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4181,1464)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4157,1589)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Bush at (1794,785)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4238,1586)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Plant at (1274,696)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Bush at (1744,815)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4229,1388)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4339,1560)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4255,1600)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4184,1508)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4193,1619)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4054,1442)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4102,1566)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Plant at (1285,673)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Plant at (1221,649)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Grass at (2096,2885)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (877,2643)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (957,2649)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Bush at (4651,4367)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Bush at (4609,4318)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (973,2728)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (1065,2538)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (892,2677)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (990,2771)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (947,2640)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (877,2675)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (1057,2679)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (953,2711)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (1061,2657)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (989,2674)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (1152,2736)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (1021,2682)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (991,2702)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (1038,2679)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (908,2731)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (5128,2550)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (4852,2593)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (4923,2511)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (5053,2559)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4168,1713)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4140,1385)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (4932,2589)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (5094,2614)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4222,1492)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4124,1545)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4180,1525)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4048,1582)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4230,1467)
[2026-06-21 04:12:54.971] [EVT.SPAWN] BerryBush at (3464,2251)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4134,1573)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4232,1496)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4055,1548)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4301,1504)
[2026-06-21 04:12:54.971] [EVT.SPAWN] BerryBush at (5758,120)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (981,2628)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (990,2752)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (916,2662)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (1068,2732)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (920,2581)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (920,2817)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Bush at (1798,842)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Plant at (1268,560)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Bush at (1867,784)
[2026-06-21 04:12:54.971] [EVT.SPAWN] GrassTuft at (3574,1203)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Algae at (1275,3281)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Plant at (1176,752)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Bush at (1738,703)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Plant at (1320,600)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Kelp at (5790,1226)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Flowers at (3898,1910)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4125,1488)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4181,1644)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4118,1529)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (987,2643)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (878,2572)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4110,1552)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4137,1407)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4157,1585)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4203,1424)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4216,1577)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4268,1508)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4241,1361)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Pine at (4217,1467)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (5082,2585)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (4999,2673)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (5080,2505)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Mushroom at (5127,2722)
[2026-06-21 04:12:54.971] [EVT.SPAWN] Seaweed at (2769,4621)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Bush at (4569,4388)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Algae at (1165,3334)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Bush at (4642,4216)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Plant at (1284,647)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Bush at (1801,805)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Pine at (4150,1606)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Pine at (4214,1545)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Plant at (1342,692)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Pine at (4180,1529)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Plant at (1160,694)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Pine at (4155,1560)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Mushroom at (4871,2489)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Mushroom at (5009,2615)
[2026-06-21 04:12:54.972] [EVT.SPAWN] GrassTuft at (3603,1214)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Pine at (918,2699)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Pine at (959,2632)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Pine at (4110,1482)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Pine at (4164,1622)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Pine at (4149,1592)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Pine at (4084,1422)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Pine at (4151,1551)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Plant at (1352,598)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Bush at (1748,854)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Plant at (1239,702)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Algae at (1158,3191)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Plant at (3603,4290)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Mushroom at (4981,2600)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Mushroom at (4990,2571)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Pine at (4126,1566)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Plant at (1197,609)
[2026-06-21 04:12:54.972] [EVT.SPAWN] BerryBush at (833,1380)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Bush at (4686,4258)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Algae at (1131,3333)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Plant at (1332,667)
[2026-06-21 04:12:54.972] [EVT.SPAWN] Pine at (4228,1559)
[2026-06-21 04:12:54.984] [EVT.DEATH] BerryBush died at age 24,4s, energy -0,7
[2026-06-21 04:12:54.993] [EVT.DEATH] Mushroom died at age 24,7s, energy 0,0
[2026-06-21 04:12:54.996] [EVT.SPAWN] Kelp at (348,3192)
[2026-06-21 04:12:54.996] [EVT.SPAWN] Plant at (3662,4310)
[2026-06-21 04:12:54.996] [EVT.SPAWN] Bush at (4693,4326)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (1217,2651)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (1046,2753)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (970,2695)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (949,2773)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (982,2743)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (985,2741)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (1006,2766)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (1136,2665)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (1051,2747)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (1078,2723)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (1054,2752)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (1124,2674)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (773,2692)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (965,2834)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (920,2752)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Plant at (3572,4372)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Bush at (1661,773)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (4216,1391)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Moss at (4844,4036)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (4138,1561)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (4148,1456)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (4135,1525)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (4240,1597)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Moss at (4701,4011)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (4201,1454)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (4198,1585)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (4144,1631)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (4164,1427)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (4194,1420)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (4148,1601)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Grass at (582,2525)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (910,2536)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (844,2678)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (873,2644)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (898,2677)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (1015,2654)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (824,2597)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (859,2750)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (890,2721)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (4188,1360)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Algae at (1158,3164)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Algae at (1199,3135)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Algae at (1295,3283)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Algae at (1219,3423)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Algae at (1148,3161)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Algae at (1139,3256)
[2026-06-21 04:12:55.068] [EVT.SPAWN] Pine at (1089,2606)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (984,2750)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (1096,2551)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (981,2735)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Bush at (1006,432)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Plant at (1224,575)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Plant at (1249,614)
[2026-06-21 04:12:55.069] [EVT.SPAWN] BerryBush at (3493,2307)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Mushroom at (4822,2538)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Mushroom at (5565,3134)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (867,2645)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (4190,1584)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (4094,1445)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (4176,1526)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (4161,1436)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (4063,1688)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (4095,1559)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (4085,1560)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Moss at (4735,3955)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (4148,1442)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (4128,1686)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (4044,1384)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (1333,4585)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (1044,2637)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (1148,4557)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (1018,2616)
[2026-06-21 04:12:55.069] [EVT.SPAWN] PineTree at (2156,3126)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (1045,2650)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Kelp at (5637,1132)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Plant at (759,239)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Algae at (1123,3298)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Algae at (1258,3357)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Bush at (1669,803)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (1028,2689)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (961,2827)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (956,2744)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Plant at (1400,662)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Plant at (1351,613)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Plant at (749,746)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Algae at (1189,3332)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (1398,4587)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Algae at (1077,3184)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Algae at (1251,3317)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (1059,2713)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (1050,2872)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Pine at (1142,2658)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Moss at (4727,3978)
[2026-06-21 04:12:55.069] [EVT.SPAWN] Bush at (1719,891)
[2026-06-21 04:12:55.070] [EVT.SPAWN] Pine at (902,2743)
[2026-06-21 04:12:55.070] [EVT.SPAWN] Algae at (1168,3235)
[2026-06-21 04:12:55.070] [EVT.SPAWN] Algae at (1089,3168)
[2026-06-21 04:12:55.070] [EVT.SPAWN] Kelp at (5724,1258)
[2026-06-21 04:12:55.070] [EVT.SPAWN] Pine at (1006,2812)
[2026-06-21 04:12:55.070] [EVT.SPAWN] Algae at (1117,3238)
[2026-06-21 04:12:55.070] [EVT.SPAWN] Pine at (953,2860)
[2026-06-21 04:12:55.070] [EVT.SPAWN] Pine at (4148,1600)
[2026-06-21 04:12:55.070] [EVT.SPAWN] Pine at (1209,4549)
[2026-06-21 04:12:55.070] [EVT.SPAWN] Algae at (1210,3217)
[2026-06-21 04:12:55.070] [EVT.SPAWN] Bush at (1681,859)
[2026-06-21 04:12:55.070] [EVT.SPAWN] Bush at (985,406)
[2026-06-21 04:12:55.085] [EVT.DEATH] PineTree died at age 22,5s, energy -0,8
[2026-06-21 04:12:55.098] [EVT.SPAWN] Plant at (1697,2142)
[2026-06-21 04:12:55.099] [EVT.SPAWN] Grass at (865,654)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1164,2703)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (962,2823)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (869,2678)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1218,2871)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1086,2850)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1177,2691)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1216,2812)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1050,2774)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1083,2771)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1159,2772)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1065,2850)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1154,2792)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1140,2722)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (999,2738)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1070,2795)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1034,2789)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1027,2711)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1134,2730)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (989,2753)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (993,2682)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1077,2799)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1032,2773)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (929,2680)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (945,2757)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (991,2655)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (897,2530)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1012,2615)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (987,2561)
[2026-06-21 04:12:55.268] [EVT.SPAWN] BerryBush at (3505,2268)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (4114,1558)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1075,2663)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1066,2673)
[2026-06-21 04:12:55.268] [EVT.SPAWN] PineTree at (2001,3192)
[2026-06-21 04:12:55.268] [EVT.SPAWN] PineTree at (1355,4497)
[2026-06-21 04:12:55.268] [EVT.SPAWN] PineTree at (1190,4504)
[2026-06-21 04:12:55.268] [EVT.SPAWN] PineTree at (1212,4407)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Pine at (1106,2723)
[2026-06-21 04:12:55.268] [EVT.SPAWN] Moss at (4801,4055)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Moss at (4794,3937)
[2026-06-21 04:12:55.269] [EVT.SPAWN] OakTree at (4300,1963)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Mushroom at (3486,1180)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Grass at (618,2492)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Pine at (963,2810)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Pine at (4121,1594)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Mushroom at (3623,1159)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Pine at (864,2785)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Pine at (916,2642)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Pine at (1012,2690)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Mushroom at (3582,1074)
[2026-06-21 04:12:55.269] [EVT.SPAWN] BerryBush at (3476,2301)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Pine at (1039,2464)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Pine at (4199,1406)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Pine at (4075,1553)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Pine at (4196,1354)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Algae at (1186,3144)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Algae at (1173,3393)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Pine at (1114,2666)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Pine at (953,2613)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Plant at (672,58)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Pine at (4194,1406)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Pine at (4069,1661)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Pine at (950,2487)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Algae at (1072,3308)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Algae at (1184,3169)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Pine at (4240,1389)
[2026-06-21 04:12:55.269] [EVT.SPAWN] Pine at (4067,1489)
