[2026-06-20 16:29:20.302] [INFO] Logger initialized
[2026-06-20 16:29:20.303] [EVT.ECO] Ecosystem created: 200x150, seed=42
[2026-06-20 16:29:34.732] [EVT.SPAWN] Flowers at (63,1828)
[2026-06-20 16:29:34.732] [EVT.SPAWN] Mushroom at (921,2095)
[2026-06-20 16:29:34.732] [EVT.SPAWN] Flowers at (1,1803)
[2026-06-20 16:29:34.732] [EVT.SPAWN] Toadstool at (2102,3703)
[2026-06-20 16:29:34.732] [EVT.SPAWN] Toadstool at (2026,3847)
[2026-06-20 16:29:34.732] [EVT.SPAWN] Flowers at (4448,2894)
[2026-06-20 16:29:34.732] [EVT.SPAWN] Moss at (89,1727)
[2026-06-20 16:29:34.732] [EVT.SPAWN] Flowers at (43,1769)
[2026-06-20 16:29:34.732] [EVT.SPAWN] Cactus at (3495,4524)
[2026-06-20 16:29:34.732] [EVT.SPAWN] Flowers at (711,2318)
[2026-06-20 16:29:34.732] [EVT.SPAWN] Pine at (2314,287)
[2026-06-20 16:29:34.732] [EVT.SPAWN] Flowers at (103,1739)
[2026-06-20 16:29:34.733] [EVT.SPAWN] Toadstool at (2014,3741)
[2026-06-20 16:29:34.733] [EVT.SPAWN] Moss at (3752,4007)
[2026-06-20 16:29:34.733] [EVT.SPAWN] Flowers at (4298,2909)
[2026-06-20 16:29:34.733] [EVT.SPAWN] BerryBush at (965,573)
[2026-06-20 16:29:34.733] [EVT.SPAWN] Toadstool at (1977,3823)
[2026-06-20 16:29:34.733] [EVT.SPAWN] Flowers at (4406,2851)
[2026-06-20 16:29:34.733] [EVT.SPAWN] Flowers at (94,1754)
[2026-06-20 16:29:34.733] [EVT.SPAWN] Cactus at (3437,4558)
[2026-06-20 16:29:34.733] [EVT.SPAWN] Mushroom at (6043,3618)
[2026-06-20 16:29:34.733] [EVT.SPAWN] Flowers at (697,2486)
[2026-06-20 16:29:34.733] [EVT.SPAWN] Pine at (2328,438)
[2026-06-20 16:29:34.733] [EVT.SPAWN] Flowers at (127,1797)
[2026-06-20 16:29:34.733] [EVT.SPAWN] Toadstool at (2037,3680)
[2026-06-20 16:29:34.741] [EVT.DEATH] Mushroom died at age 5,9s, energy -1,3
[2026-06-20 16:29:34.749] [EVT.DEATH] Pine died at age 4,1s, energy -1,6
[2026-06-20 16:29:34.761] [EVT.SPAWN] Mushroom at (857,2019)
[2026-06-20 16:29:34.761] [EVT.SPAWN] Flowers at (3057,2486)
[2026-06-20 16:29:34.761] [EVT.SPAWN] Flowers at (37,1770)
[2026-06-20 16:29:34.831] [EVT.SPAWN] Toadstool at (2019,3698)
[2026-06-20 16:29:34.831] [EVT.SPAWN] Toadstool at (1991,3763)
[2026-06-20 16:29:34.831] [EVT.SPAWN] Toadstool at (1992,3798)
[2026-06-20 16:29:34.831] [EVT.SPAWN] Toadstool at (2098,3762)
[2026-06-20 16:29:34.831] [EVT.SPAWN] Toadstool at (1976,3978)
[2026-06-20 16:29:34.831] [EVT.SPAWN] Toadstool at (1965,3678)
[2026-06-20 16:29:34.831] [EVT.SPAWN] Toadstool at (1879,3898)
[2026-06-20 16:29:34.831] [EVT.SPAWN] Toadstool at (1908,3829)
[2026-06-20 16:29:34.831] [EVT.SPAWN] Toadstool at (1923,3802)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Toadstool at (1966,1922)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (85,1776)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (22,1867)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (46,1711)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (95,1691)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (149,1851)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Plant at (567,2024)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (178,1796)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Plant at (644,2035)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Plant at (466,2007)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (132,1831)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Plant at (543,2004)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (81,1621)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (97,1840)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Toadstool at (1954,1843)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (4344,2932)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (4329,2810)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (4422,2771)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (4327,2933)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (4461,2924)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (4502,2950)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Toadstool at (4211,2060)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Toadstool at (1997,3795)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Toadstool at (2036,3645)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Toadstool at (1956,3840)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Toadstool at (1923,3832)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Moss at (50,1675)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (118,1779)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (129,1832)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Plant at (563,2105)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (70,1943)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Plant at (544,2024)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Cactus at (4726,2985)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (4440,2923)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Toadstool at (1974,3777)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Toadstool at (2010,3778)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Toadstool at (4181,2123)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Toadstool at (1957,3701)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Toadstool at (2016,1856)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (110,1785)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (3790,2071)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (737,2510)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Mushroom at (6040,3547)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Cactus at (3462,4522)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (64,1751)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (81,1726)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (4341,3033)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Toadstool at (1989,3824)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Toadstool at (1885,3707)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Toadstool at (1927,3775)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Moss at (953,103)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (3456,3140)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (139,1817)
[2026-06-20 16:29:34.832] [EVT.SPAWN] Flowers at (158,1783)
[2026-06-20 16:29:34.833] [EVT.SPAWN] Toadstool at (1945,3778)
[2026-06-20 16:29:34.833] [EVT.SPAWN] Pine at (5235,2131)
[2026-06-20 16:29:34.833] [EVT.SPAWN] Flowers at (132,1729)
[2026-06-20 16:29:34.833] [EVT.SPAWN] Toadstool at (4195,2008)
[2026-06-20 16:29:34.833] [EVT.SPAWN] Plant at (517,2040)
[2026-06-20 16:29:34.833] [EVT.SPAWN] Flowers at (3031,2451)
[2026-06-20 16:29:34.833] [EVT.SPAWN] Plant at (4235,2479)
[2026-06-20 16:29:34.833] [EVT.SPAWN] Flowers at (73,1771)
[2026-06-20 16:29:34.833] [EVT.SPAWN] Flowers at (859,2287)
[2026-06-20 16:29:34.833] [EVT.SPAWN] Mushroom at (853,2041)
[2026-06-20 16:29:34.833] [EVT.SPAWN] Flowers at (3834,1986)
[2026-06-20 16:29:34.833] [EVT.SPAWN] Plant at (2979,3278)
[2026-06-20 16:29:34.833] [EVT.SPAWN] Toadstool at (1906,1894)
[2026-06-20 16:29:34.846] [EVT.DEATH] BerryBush died at age 12,4s, energy 0,0
[2026-06-20 16:29:34.855] [EVT.SPAWN] Cactus at (2187,2890)
[2026-06-20 16:29:34.855] [EVT.SPAWN] Toadstool at (1931,1848)
[2026-06-20 16:29:34.855] [EVT.SPAWN] Flowers at (3721,2025)
[2026-06-20 16:29:34.855] [EVT.SPAWN] Flowers at (887,2305)
[2026-06-20 16:29:34.855] [EVT.SPAWN] Plant at (4300,2510)
[2026-06-20 16:29:34.856] [EVT.SPAWN] Plant at (3027,3183)
[2026-06-20 16:29:34.856] [EVT.SPAWN] Cactus at (6178,4589)
[2026-06-20 16:29:34.856] [EVT.SPAWN] Toadstool at (1202,3156)
[2026-06-20 16:29:34.856] [EVT.SPAWN] Cactus at (2616,1434)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1948,3769)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (2108,3691)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1962,3727)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1938,3721)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1859,3675)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (2084,3712)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1941,3777)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (2119,3827)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (2046,3792)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (2105,3718)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (2028,3703)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1987,3775)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1953,3869)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1908,1928)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Flowers at (49,1727)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1803,1904)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Flowers at (126,1674)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1987,1941)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1904,1945)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (2044,1961)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1978,1892)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Flowers at (3478,3290)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Flowers at (57,1806)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1841,1889)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Flowers at (154,1691)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1962,1876)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Plant at (593,2017)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Flowers at (4246,2944)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Plant at (44,3081)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Plant at (1,3160)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (2032,3673)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1942,3684)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1924,3673)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1975,3747)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1940,3741)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1888,3825)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1885,3775)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Flowers at (841,2217)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Mushroom at (960,1907)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Mushroom at (1008,1864)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Flowers at (846,2159)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Mushroom at (895,1810)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Flowers at (3600,3080)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1957,1924)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1877,1903)
[2026-06-20 16:29:34.932] [EVT.SPAWN] Toadstool at (1974,1900)
[2026-06-20 16:29:34.933] [EVT.SPAWN] Toadstool at (2013,1864)
[2026-06-20 16:29:34.933] [EVT.SPAWN] Toadstool at (2002,1929)
[2026-06-20 16:29:34.933] [EVT.SPAWN] Toadstool at (1896,2004)
[2026-06-20 16:29:34.933] [EVT.SPAWN] Toadstool at (1981,1959)
[2026-06-20 16:29:34.933] [EVT.SPAWN] Toadstool at (1931,1803)
[2026-06-20 16:29:34.933] [EVT.SPAWN] Flowers at (3543,3266)
[2026-06-20 16:29:34.933] [EVT.SPAWN] Mushroom at (3874,2677)
[2026-06-20 16:29:34.933] [EVT.SPAWN] Moss at (51,1845)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Plant at (2997,3293)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Plant at (5728,4375)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Cactus at (2188,2883)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Plant at (2949,3283)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Cactus at (2206,2913)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Plant at (2945,3277)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Toadstool at (1853,3686)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Toadstool at (2005,3733)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Toadstool at (2026,3809)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Plant at (64,3141)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Plant at (128,3082)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Plant at (120,3050)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Toadstool at (2057,1968)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Flowers at (114,1791)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Toadstool at (1964,1918)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Plant at (522,2058)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Moss at (91,1698)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Flowers at (889,2296)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Mushroom at (886,1932)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Mushroom at (905,1877)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Flowers at (957,2265)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Toadstool at (2066,3790)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Toadstool at (1946,3682)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Cactus at (2619,1484)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Toadstool at (1154,3131)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Plant at (1,3047)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Plant at (5794,4403)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Toadstool at (1943,1925)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Cactus at (2235,2846)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Toadstool at (1975,1888)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Plant at (32,3064)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Plant at (2958,3326)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Toadstool at (1779,1948)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Toadstool at (1945,1971)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Mushroom at (796,1839)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Toadstool at (48,1411)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Toadstool at (1946,1848)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Toadstool at (2012,3763)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Toadstool at (1940,3793)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Plant at (2907,3298)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Plant at (5775,4304)
[2026-06-20 16:29:34.934] [EVT.SPAWN] Flowers at (3589,3111)
[2026-06-20 16:29:34.935] [EVT.SPAWN] Toadstool at (2041,1916)
[2026-06-20 16:29:34.935] [EVT.SPAWN] Toadstool at (1853,2005)
[2026-06-20 16:29:34.935] [EVT.SPAWN] Mushroom at (910,1823)
[2026-06-20 16:29:34.935] [EVT.SPAWN] Cactus at (2612,1465)
[2026-06-20 16:29:34.935] [EVT.SPAWN] Plant at (69,3043)
[2026-06-20 16:29:34.935] [EVT.SPAWN] Plant at (5759,4323)
[2026-06-20 16:29:34.935] [EVT.SPAWN] Plant at (59,3087)
[2026-06-20 16:29:34.935] [EVT.SPAWN] Flowers at (3569,3217)
[2026-06-20 16:29:34.940] [EVT.DEATH] Moss died at age 7,4s, energy 0,0
[2026-06-20 16:29:34.959] [EVT.DEATH] Flowers died at age 3,9s, energy 0,0
[2026-06-20 16:29:34.959] [EVT.SPAWN] Plant at (5791,4354)
[2026-06-20 16:29:34.959] [EVT.SPAWN] Mushroom at (954,1884)
[2026-06-20 16:29:34.959] [EVT.SPAWN] GrassTuft at (1633,3986)
[2026-06-20 16:29:34.959] [EVT.SPAWN] Flowers at (3544,3179)
[2026-06-20 16:29:34.959] [EVT.SPAWN] Plant at (1,3112)
[2026-06-20 16:29:35.031] [EVT.SPAWN] Toadstool at (119,1445)
[2026-06-20 16:29:35.031] [EVT.SPAWN] Toadstool at (108,1493)
[2026-06-20 16:29:35.031] [EVT.SPAWN] Toadstool at (102,1517)
[2026-06-20 16:29:35.031] [EVT.SPAWN] Toadstool at (19,1350)
[2026-06-20 16:29:35.031] [EVT.SPAWN] Toadstool at (1931,3677)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3454,3156)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3581,3160)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3566,3140)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Plant at (653,1993)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Toadstool at (88,1402)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (100,1726)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Toadstool at (101,1500)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Toadstool at (43,1397)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Plant at (1,3175)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Plant at (71,3211)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Plant at (2,3157)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Plant at (41,3139)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Plant at (1,3093)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Mushroom at (841,1891)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3575,3203)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3610,3115)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3422,3079)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3478,3132)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3493,3236)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Toadstool at (44,1444)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Plant at (5680,4400)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Plant at (1,3047)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Plant at (1,3170)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Toadstool at (150,1509)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Toadstool at (88,1475)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3564,3192)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3535,3178)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3475,3177)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (34,1707)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Toadstool at (52,1381)
[2026-06-20 16:29:35.032] [EVT.SPAWN] GrassTuft at (1683,3983)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3473,3241)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3401,3107)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Plant at (86,3059)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3488,3236)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Mushroom at (837,1917)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3435,3222)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3511,3196)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Plant at (1,3210)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Plant at (10,3058)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3702,2072)
[2026-06-20 16:29:35.032] [EVT.SPAWN] Flowers at (3571,3227)
[2026-06-20 16:29:35.033] [EVT.SPAWN] Toadstool at (1131,3077)
[2026-06-20 16:29:35.033] [EVT.SPAWN] Flowers at (5643,3975)
[2026-06-20 16:29:35.033] [EVT.SPAWN] Pine at (1271,4102)
[2026-06-20 16:29:35.033] [EVT.SPAWN] GrassTuft at (1628,3987)
[2026-06-20 16:29:35.033] [EVT.SPAWN] Flowers at (3523,3173)
[2026-06-20 16:29:35.033] [EVT.SPAWN] Mushroom at (831,1931)
[2026-06-20 16:29:35.045] [EVT.DEATH] Lizard died at age 12,7s, energy -0,2
[2026-06-20 16:29:35.054] [EVT.SPAWN] Cactus at (2154,2994)
[2026-06-20 16:29:35.054] [EVT.SPAWN] Pine at (1315,3979)
[2026-06-20 16:29:35.054] [EVT.SPAWN] Flowers at (5724,4031)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (116,1482)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (194,1266)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (194,1426)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (37,1446)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (98,1830)
[2026-06-20 16:29:35.132] [EVT.SPAWN] BerryBush at (2428,734)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3558,3025)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3572,3192)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (1995,1997)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3580,3176)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3466,3126)
[2026-06-20 16:29:35.132] [EVT.SPAWN] BerryBush at (2412,704)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3644,3252)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3443,3138)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3542,3319)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (2009,1950)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3522,3127)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3638,3146)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (75,1325)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (39,1353)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (139,1431)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (124,1446)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Plant at (158,2972)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Mushroom at (815,1857)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (2151,3704)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3543,3228)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3584,3089)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (1,1324)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3523,3237)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3419,3042)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3443,3214)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (160,1405)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (1950,1900)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (111,1392)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (100,1312)
[2026-06-20 16:29:35.132] [EVT.SPAWN] BerryBush at (2389,719)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3552,3093)
[2026-06-20 16:29:35.132] [EVT.SPAWN] BerryBush at (2512,765)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3560,3199)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3569,3270)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3462,3162)
[2026-06-20 16:29:35.132] [EVT.SPAWN] BerryBush at (2319,711)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (1944,1962)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Toadstool at (94,1349)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (3584,3098)
[2026-06-20 16:29:35.132] [EVT.SPAWN] BerryBush at (2541,703)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Flowers at (5657,4022)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Pine at (1263,4060)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Cactus at (2711,2851)
[2026-06-20 16:29:35.132] [EVT.SPAWN] Plant at (3065,3235)
[2026-06-20 16:29:35.133] [EVT.SPAWN] Toadstool at (54,1379)
[2026-06-20 16:29:35.133] [EVT.SPAWN] Flowers at (3491,3142)
[2026-06-20 16:29:35.133] [EVT.SPAWN] BerryBush at (2466,663)
[2026-06-20 16:29:35.133] [EVT.SPAWN] Toadstool at (1957,1907)
[2026-06-20 16:29:35.133] [EVT.SPAWN] Toadstool at (2443,3597)
[2026-06-20 16:29:35.133] [EVT.SPAWN] Cactus at (2631,2910)
[2026-06-20 16:29:35.133] [EVT.SPAWN] BerryBush at (2446,843)
[2026-06-20 16:29:35.133] [EVT.SPAWN] Flowers at (37,1844)
[2026-06-20 16:29:35.133] [EVT.SPAWN] Toadstool at (142,1441)
[2026-06-20 16:29:35.133] [EVT.SPAWN] BerryBush at (2463,716)
[2026-06-20 16:29:35.154] [EVT.SPAWN] Cactus at (2606,2949)
[2026-06-20 16:29:35.154] [EVT.SPAWN] GrassTuft at (1457,3339)
[2026-06-20 16:29:35.154] [EVT.SPAWN] Toadstool at (89,1497)
[2026-06-20 16:29:35.154] [EVT.SPAWN] BerryBush at (2497,728)
